"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-06-26","0.00",,,"74","91","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-06-27","0.00",,,"76","93","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-06-28","0.04",,,"75","93","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-06-29","0.00",,,"77","97","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-06-30","0.00",,,"77","94","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-01","0.00",,,"82","99","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-02","0.00",,,"82","94","69"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-03","0.00",,,"77","93","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-04","0.00",,,"74","89","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-05","0.00",,,"72","88","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-06","0.70",,,"70","81","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-07","0.00",,,"76","89","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-08","0.00",,,"77","93","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-09","0.00",,,"78","92","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-10","0.69",,,"75","87","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-11","0.00",,,"71","84","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-12","0.00",,,"73","90","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-13","0.00",,,"75","90","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-14","0.00",,,"77","92","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-15","0.00",,,"79","94","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-16","0.00",,,"78","94","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-17","0.00",,,"76","94","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-18","0.00",,,"79","96","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-19","0.00",,,"79","95","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-20","0.00",,,"80","95","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-21","0.00",,,"74","85","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-22","0.00",,,"68","82","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-23","0.00",,,"77","90","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-24","0.00",,,"79","95","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-25","0.00",,,"79","94","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-26","0.00",,,"72","91","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-27","0.00",,,"75","91","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-28","0.00",,,"73","89","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-29","0.00",,,"78","95","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-30","0.00",,,"82","96","68"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-07-31","0.00",,,"83","99","66"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-01","0.00",,,"71","82","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-02","0.00",,,"74","92","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-03","0.01",,,"76","87","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-04","0.17",,,"75","88","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-05","0.24",,,"72","86","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-06","0.00",,,"72","89","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-07","0.00",,,"75","91","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-08","0.00",,,"75","90","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-09","0.00",,,"69","83","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-10","0.00",,,"73","91","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-11","0.00",,,"76","94","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-12","0.00",,,"63","73","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-13","0.00",,,"62","74","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-14","0.00",,,"73","92","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-15","0.00",,,"70","85","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-16","0.00",,,"79","100","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-17","0.00",,,"69","87","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-18","0.00",,,"77","97","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-19","0.00",,,"70","92","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-20","0.00",,,"73","86","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-21","0.22",,,"73","86","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-22","0.04",,,"68","83","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-23","0.02",,,"71","88","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-24","0.01",,,"70","85","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-25","0.00",,,"73","90","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-26","0.00",,,"76","92","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-27","0.00",,,"69","80","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-28","0.00",,,"68","80","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-29","0.07",,,"70","85","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-30","0.00",,,"67","85","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-08-31","0.00",,,"75","88","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-01","0.00",,,"75","88","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-02","0.00",,,"69","84","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-03","0.08",,,"74","91","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-04","0.00",,,"77","89","65"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-05","0.00",,,"75","91","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-06","0.00",,,"77","94","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-07","0.00",,,"78","94","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-08","0.00",,,"71","86","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-09","0.02",,,"65","73","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-10","0.12",,,"59","65","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-11","0.00",,,"65","77","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-12","0.23",,,"63","75","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-13","0.01",,,"56","65","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-14","0.00",,,"63","74","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-15","0.00",,,"66","83","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-16","0.00",,,"69","86","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-17","0.00",,,"68","79","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-18","0.00",,,"58","70","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-19","0.00",,,"55","67","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-20","0.00",,,"65","79","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-21","0.00",,,"51","63","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-22","0.00",,,"55","72","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-23","0.00",,,"57","71","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-24","0.00",,,"63","83","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-25","0.00",,,"51","59","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-26","0.12",,,"54","65","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-27","0.00",,,"59","76","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-28","0.00",,,"59","70","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-29","0.00",,,"61","79","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-09-30","0.00",,,"58","75","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-01","0.13",,,"53","64","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-02","0.00",,,"38","41","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-03","0.00",,,"47","57","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-04","0.00",,,"47","62","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-05","0.00",,,"55","69","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-06","0.00",,,"50","63","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-07","0.00",,,"55","73","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-08","0.00",,,"57","70","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-09","0.00",,,"56","74","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-10","0.00",,,"62","78","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-11","0.00",,,"59","81","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-12","0.00",,,"40","50","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-13","0.00",,,"47","66","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-14","0.00",,,"47","61","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-15","0.00",,,"43","59","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-16","0.00",,,"42","55","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-17","0.00",,,"48","70","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-18","0.00",,,"55","68","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-19","0.00",,,"46","64","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-20","0.00",,,"54","69","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-21","0.00",,,"46","59","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-22","0.00",,,"49","39","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-23","0.01",,,"27","30","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-24","0.00",,,"30","36","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-25","0.00",,,"42","57","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-26","0.20",,,"45","59","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-27","0.01",,,"41","47","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-28","0.00",,,"46","56","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-29","0.11",,,"26","35","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-30","0.02",,"2.0","15","18","12"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-10-31","0.01",,"2.0","20","19","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-01","0.01",,"2.0","22","28","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-02","0.06",,,"24","28","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-03","0.02",,"4.0","27","36","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-04","0.00",,,"29","38","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-05","0.00",,,"37","50","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-06","0.00",,,"48","60","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-07","0.00",,,"52","65","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-08","0.00",,,"51","65","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-09","0.00",,,"48","59","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-10","0.00",,,"39","49","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-11","0.00",,,"34","43","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-12","0.00",,,"36","52","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-13","0.03",,,"46","56","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-14","0.00",,,"39","46","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-15","0.00",,,"33","44","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-16","0.00",,,"40","57","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-17","0.00",,,"48","59","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-18","0.00",,,"40","53","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-19","0.00",,,"46","57","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-20","0.00",,,"45","60","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-21","0.00",,,"45","59","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-22","0.00",,,"54","72","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-23","0.00",,,"39","51","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-24","0.06",,,"26","30","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-25","0.06",,"3.0","22","30","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-26","0.00",,"2.0","15","29","0"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-27","0.00",,,"32","45","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-28","0.00",,,"41","59","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-29","0.00",,,"42","57","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-11-30","0.00",,,"34","47","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-01","0.00",,,"43","58","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-02","0.00",,,"45","57","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-03","0.00",,,"31","36","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-04","0.00",,,"27","33","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-05","0.00",,,"34","46","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-06","0.00",,,"36","48","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-07","0.00",,,"34","45","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-08","0.00",,,"32","41","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-09","0.00",,,"38","54","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-10","0.00",,,"40","57","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-11","0.00",,,"33","46","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-12","0.00",,,"28","40","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-13","0.00",,,"42","57","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-14","0.00",,,"45","59","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-15","0.00",,,"42","60","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-16","0.00",,,"37","55","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-17","0.05",,,"40","50","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-18","0.00",,,"26","35","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-19","0.00",,,"23","36","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-20","0.00",,,"25","43","6"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-21","0.00",,,"28","39","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-22","0.00",,,"28","40","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-23","0.00",,,"20","29","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-24","0.00",,,"22","31","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-25","0.00",,,"24","36","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-26","0.00",,,"24","38","9"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-27","0.00",,,"41","56","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-28","0.00",,,"45","63","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-29","0.00",,,"47","61","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-30","0.00",,,"32","44","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2002-12-31","0.00",,,"37","53","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-01","0.03",,,"32","43","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-02","0.00",,,"37","54","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-03","0.00",,,"48","61","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-04","0.00",,,"43","56","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-05","0.00",,,"43","51","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-06","0.00",,,"37","47","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-07","0.00",,,"47","63","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-08","0.00",,,"47","68","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-09","0.00",,,"24","34","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-10","0.00",,,"19","28","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-11","0.00",,,"26","39","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-12","0.00",,,"34","51","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-13","0.00",,,"42","61","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-14","0.00",,,"41","56","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.84657","-104.65623","1647.2","2003-01-15","0.00",,,"35","52","18"
